1,1,733.24,266.57,70.96000000000004,38.079999999999984,1,1,1.0
1,2,123.82,333.22,129.85,58.85999999999996,1,1,1.0
1,3,208.65,248.39,96.96000000000001,42.410000000000025,1,1,1.0
2,1,719.53,268.3,72.12,39.25,1,1,1.0
2,2,97.11,336.54,135.35000000000002,61.299999999999955,1,1,1.0
2,3,208.67,248.43,96.95000000000002,42.420000000000016,1,1,1.0
3,1,705.82,270.03,73.27999999999997,40.410000000000025,1,1,1.0
3,2,70.4,339.86,140.85,63.74000000000001,1,1,1.0
3,3,208.68,248.48,96.94999999999999,42.41,1,1,1.0
4,1,692.12,271.76,74.42999999999995,41.56999999999999,1,1,1.0
4,2,52.8,343.18,137.24,64.25,1,1,1.0
4,3,208.69,248.52,96.94999999999999,42.41999999999999,1,1,1.0
5,1,678.41,273.49,75.59000000000003,42.73000000000002,1,1,1.0
5,2,35.2,346.49,133.64,64.75999999999999,1,1,1.0
5,3,208.7,248.57,96.94999999999999,42.410000000000025,1,1,1.0
6,1,664.71,275.22,76.74000000000001,43.889999999999986,1,1,1.0
6,2,17.6,349.81,130.03,65.26999999999998,1,1,1.0
6,3,208.71,248.61,96.95000000000002,42.41999999999996,1,1,1.0
7,1,651.0,276.95,77.89999999999998,45.05000000000001,1,1,1.0
7,2,0.0,353.13,126.42,65.76999999999998,1,1,1.0
7,3,208.72,248.66,96.95000000000002,42.41,1,1,1.0
8,1,635.99,278.69,79.90999999999997,45.04000000000002,1,1,1.0
8,2,0.29,357.17,101.89,64.02999999999997,1,1,1.0
8,3,208.73,248.7,96.95000000000002,42.420000000000016,1,1,1.0
9,1,620.99,280.42,81.90999999999997,45.039999999999964,1,1,1.0
9,2,0.58,361.21,77.36,62.29000000000002,1,1,1.0
9,3,208.74,248.74,96.95999999999998,42.420000000000016,1,1,1.0
10,1,605.99,282.15,83.90999999999997,45.04000000000002,1,1,1.0
10,2,0.87,365.25,52.830000000000005,60.55000000000001,1,1,1.0
10,3,208.76,248.79,96.94999999999999,42.41999999999999,1,1,1.0
11,1,589.11,284.56,85.64999999999998,45.910000000000025,1,1,1.0
11,2,0.87,365.25,52.830000000000005,60.55000000000001,1,1,1.0
11,3,208.77,248.83,96.95000000000002,42.41999999999999,1,1,1.0
12,1,572.23,286.97,87.38,46.76999999999998,1,1,1.0
12,3,208.78,248.88,96.95000000000002,42.420000000000016,1,1,1.0
13,1,555.36,289.38,89.11000000000001,47.629999999999995,1,1,1.0
13,3,208.79,248.92,96.95000000000002,42.41999999999999,1,1,1.0
14,1,538.48,291.79,90.84000000000003,48.5,1,1,1.0
14,3,208.8,248.97,96.94999999999999,42.41,1,1,1.0
15,1,521.61,294.2,92.56999999999994,49.360000000000014,1,1,1.0
15,3,208.81,249.01,96.94999999999999,42.420000000000016,1,1,1.0
16,1,504.73,296.61,94.29999999999995,50.21999999999997,1,1,1.0
16,3,208.82,249.06,96.94999999999999,42.410000000000025,1,1,1.0
17,1,487.85,299.01,96.03999999999996,51.10000000000002,1,1,1.0
17,3,208.83,249.1,96.96000000000001,42.41999999999999,1,1,1.0
18,1,470.98,301.42,97.75999999999999,51.95999999999998,1,1,1.0
18,3,208.84,249.15,96.96000000000001,42.41,1,1,1.0
19,1,454.1,303.83,99.5,52.81999999999999,1,1,1.0
19,3,208.86,249.19,96.94999999999999,42.420000000000016,1,1,1.0
20,1,437.23,306.24,101.22000000000003,53.69,1,1,1.0
20,3,208.87,249.24,96.94999999999999,42.40999999999997,1,1,1.0
21,1,420.35,308.65,102.95999999999992,54.55000000000001,1,1,1.0
21,3,208.88,249.28,96.94999999999999,42.41999999999999,1,1,1.0
22,1,403.47,311.06,104.69999999999999,55.420000000000016,1,1,1.0
22,3,208.89,249.33,96.94999999999999,42.41,1,1,1.0
23,1,386.6,313.47,106.41999999999996,56.27999999999997,1,1,1.0
23,3,208.9,249.37,96.95000000000002,42.420000000000016,1,1,1.0
24,1,366.53,316.59,108.15000000000003,57.14000000000004,1,1,1.0
24,3,208.91,249.42,96.95000000000002,42.41,1,1,1.0
25,1,346.45,319.71,109.88999999999999,58.01000000000005,1,1,1.0
25,3,208.92,249.46,96.95000000000002,42.41999999999999,1,1,1.0
26,1,326.38,322.83,111.62,58.870000000000005,1,1,1.0
26,3,208.93,249.5,96.95999999999998,42.420000000000016,1,1,1.0
27,1,305.56,326.09,113.57999999999998,60.31,1,1,1.0
27,3,208.94,249.55,96.95999999999998,42.420000000000016,1,1,1.0
28,1,284.74,329.35,115.53999999999996,61.75999999999999,1,1,1.0
28,3,208.96,249.59,96.95000000000002,42.41999999999999,1,1,1.0
29,1,263.93,332.61,117.49000000000001,63.19999999999999,1,1,1.0
29,3,208.97,249.64,96.95000000000002,42.420000000000016,1,1,1.0
30,1,243.11,335.87,119.44999999999999,64.63999999999999,1,1,1.0
30,3,208.98,249.68,96.95000000000002,42.420000000000016,1,1,1.0
31,1,222.29,339.13,121.41,66.09000000000003,1,1,1.0
31,3,208.99,249.73,96.94999999999999,42.41,1,1,1.0
32,1,196.72,342.99,126.32000000000002,67.52999999999997,1,1,1.0
32,3,209.0,249.77,96.94999999999999,42.41999999999999,1,1,1.0
33,1,171.15,346.84,131.23999999999998,68.97000000000003,1,1,1.0
33,3,209.01,249.82,96.94999999999999,42.410000000000025,1,1,1.0
34,1,145.59,350.7,136.14000000000001,70.41000000000003,1,1,1.0
34,3,209.02,249.86,96.96000000000001,42.41999999999996,1,1,1.0
35,1,120.02,354.55,141.05,71.86000000000001,1,1,1.0
35,3,209.03,249.91,96.96000000000001,42.41,1,1,1.0
36,1,94.45,358.41,145.95999999999998,73.29999999999995,1,1,1.0
36,3,209.05,249.95,96.94999999999999,42.420000000000016,1,1,1.0
37,1,68.88,362.26,150.88,74.74000000000001,1,1,1.0
37,3,209.06,250.0,96.94999999999999,42.410000000000025,1,1,1.0
38,1,43.32,366.11,155.78,76.19,1,1,1.0
38,3,209.07,250.04,96.94999999999999,42.41999999999999,1,1,1.0
39,1,28.88,371.59,146.42000000000002,77.64000000000004,1,1,1.0
39,3,209.08,250.09,96.94999999999996,42.41,1,1,1.0
40,1,14.45,377.07,137.05,79.10000000000002,1,1,1.0
40,3,209.09,250.13,96.95000000000002,42.420000000000016,1,1,1.0
41,1,0.02,382.54,127.68,80.56,1,1,1.0
41,3,209.1,250.17,96.95000000000002,42.41999999999999,1,1,1.0
42,1,0.01,388.59,102.16,75.64000000000004,1,1,1.0
42,3,209.11,250.22,96.94999999999999,42.41999999999999,1,1,1.0
43,1,0.01,394.65,76.61999999999999,70.72000000000003,1,1,1.0
43,3,209.12,250.26,96.95999999999998,42.420000000000016,1,1,1.0
44,1,0.0,400.7,51.1,65.80000000000001,1,1,1.0
44,3,209.13,250.31,96.95999999999998,42.420000000000016,1,1,1.0
45,1,0.0,400.7,51.1,65.80000000000001,1,1,1.0
45,3,209.15,250.35,96.95000000000002,42.41999999999999,1,1,1.0
46,3,209.16,250.4,96.95000000000002,42.41,1,1,1.0
47,3,209.17,250.44,96.95000000000002,42.420000000000016,1,1,1.0
48,3,209.18,250.49,96.94999999999999,42.40999999999997,1,1,1.0
49,3,209.19,250.53,96.94999999999999,42.41999999999999,1,1,1.0
50,3,209.2,250.58,96.94999999999999,42.41,1,1,1.0
51,3,209.21,250.62,96.96000000000001,42.420000000000016,1,1,1.0
52,3,209.22,250.67,96.96000000000001,42.41,1,1,1.0
53,3,209.24,250.71,96.94999999999999,42.41999999999999,1,1,1.0
54,3,209.25,250.76,96.94999999999999,42.410000000000025,1,1,1.0
55,3,209.26,250.8,96.94999999999999,42.420000000000016,1,1,1.0
56,3,209.27,250.84,96.95000000000002,42.41999999999999,1,1,1.0
57,3,209.28,250.89,96.95000000000002,42.420000000000016,1,1,1.0
58,3,209.29,250.93,96.95000000000002,42.420000000000016,1,1,1.0
59,3,209.3,250.98,96.94999999999999,42.41999999999999,1,1,1.0
60,3,209.31,251.02,96.95999999999998,42.41999999999999,1,1,1.0
61,3,209.32,251.07,96.95999999999998,42.410000000000025,1,1,1.0
62,3,209.34,251.11,96.95000000000002,42.41999999999996,1,1,1.0
63,3,209.35,251.16,96.95000000000002,42.41,1,1,1.0
64,3,209.36,251.2,96.94999999999999,42.420000000000016,1,1,1.0
65,3,209.37,251.25,96.94999999999999,42.410000000000025,1,1,1.0
66,3,209.38,251.29,96.94999999999999,42.41999999999999,1,1,1.0
67,3,209.39,251.34,96.94999999999999,42.41,1,1,1.0
68,3,209.4,251.38,96.96000000000001,42.420000000000016,1,1,1.0
68,4,866.54,231.1,90.86000000000001,76.15,1,1,1.0
69,3,209.41,251.43,96.96000000000001,42.40999999999997,1,1,1.0
69,4,857.37,232.3,102.63,77.46999999999997,1,1,1.0
70,3,209.43,251.47,96.94999999999999,42.41999999999999,1,1,1.0
70,4,850.79,233.22,109.21000000000004,78.19000000000003,1,1,1.0
71,3,209.44,251.51,96.94999999999999,42.420000000000016,1,1,1.0
71,4,844.21,234.14,115.78999999999996,78.92000000000002,1,1,1.0
72,3,209.45,251.56,96.94999999999999,42.420000000000016,1,1,1.0
72,4,837.63,235.07,122.37,79.63999999999999,1,1,1.0
73,3,209.46,251.6,96.95000000000002,42.41999999999999,1,1,1.0
73,4,831.05,235.99,128.95000000000005,80.37,1,1,1.0
74,3,209.47,251.65,96.95000000000002,42.41999999999999,1,1,1.0
74,4,824.47,236.91,135.52999999999997,81.1,1,1,1.0
75,3,209.48,251.69,96.95000000000002,42.420000000000016,1,1,1.0
75,4,817.9,237.83,142.10000000000002,81.83000000000001,1,1,1.0
76,3,209.49,251.74,96.94999999999999,42.40999999999997,1,1,1.0
76,4,811.32,238.75,148.67999999999995,82.55000000000001,1,1,1.0
77,3,209.5,251.78,96.95999999999998,42.41999999999999,1,1,1.0
77,4,804.74,239.68,155.26,83.26999999999998,1,1,1.0
78,3,209.51,251.83,96.96000000000004,42.41,1,1,1.0
78,4,798.16,240.6,93.44000000000005,84.00000000000003,1,1,1.0
79,3,209.53,251.87,96.95000000000002,42.420000000000016,1,1,1.0
79,4,788.77,240.8,119.86000000000001,86.13,1,1,1.0
80,3,209.54,251.92,96.95000000000002,42.41,1,1,1.0
80,4,779.38,241.0,146.28999999999996,88.25999999999999,1,1,1.0
81,3,209.55,251.96,96.94999999999999,42.41999999999999,1,1,1.0
81,4,769.99,241.2,172.71000000000004,90.38999999999999,1,1,1.0
82,3,209.56,252.01,96.94999999999999,42.410000000000025,1,1,1.0
82,4,760.6,241.4,175.86,92.52000000000001,1,1,1.0
83,3,209.57,252.05,96.94999999999999,42.420000000000016,1,1,1.0
83,4,751.21,241.6,179.01,94.65,1,1,1.0
